command,hrefs
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=BIZ+ACTIV+PROIECT+.-D.&jud=0'",['/biz-activ-proiect-srl-40312893/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=Fresh+Dried+&amp;+Processed+Berries&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=CARTEA+FERONERIE+.&jud=0'",['/cartea-feronerie-srl-40407764/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=Kettlebell+Gym+Srl&jud=0'",['/kettlebell-gym-srl-40426235/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=Quantum+Instal&jud=0'","['/quantum-instal-srl-37681920/', '/aldi-quantum-instalatii-srl-6713062/', '/quantum-instal-servicii-srl-40288892/']"
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=ANTONIA+ELEGANT+STUDIO&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=G-AUTOTESTER+PERFORMANCE&jud=0'",['/autotester-performance-srl-39380720/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=SITADENT+SMILE+CENTER+.&jud=0'",['/sitadent-smile-center-srl-39682876/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=HART+EVENT+PROD&jud=0'",['/hart-event-prod-srl-40233528/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=Mathe+Technic+Consult&jud=0'",['/mathe-technic-consult-srl-39253475/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=CORALUMA+STAR&jud=0'",['/coraluma-star-srl-39273537/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=PAPADIA+AUTO+SERVICE&jud=0'",['/papadia-auto-service-srl-37648061/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=sc+Calcatorie+Profesionala+srl&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=FITNESS+MOUNTAIN+SPORT&jud=0'",['/fitness-mountain-sport-srl-40289499/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=TORTURI+SIBIU&jud=0'",['/torturi-sibiu-srl-39374434/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=MPP+COOL+OFFICE&jud=0'",['/mpp-cool-office-srl-38251557/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=CAKES+CORNER&jud=0'","['/sweet-cakes-corner-srl-45570753/', '/cakes-corner-srl-39173708/']"
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=N&amp;N+RELACHE&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=Level+One+Marketing&jud=0'",['/level-one-marketing-srl-37876310/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=PODOMETRIE+DIGITALA&jud=0'",['/podometrie-digitala-srl-37915410/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=MOVENTO+ART++.&jud=0'",['/movento-art-srl-37958143/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=VS+BOAT+INDUSTRY&jud=0'",['/vs-boat-industry-srl-40296178/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=HAOMA+TEHNOLOGY&jud=0'",[]
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=SAYKAF+BROTHERS&jud=0'",['/saykaf-brothers-srl-39393541/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=Kronstadt+Ingenieure+-D&jud=0'",['/kronstadt-ingenieure-srl-38157968/']
"curl 'https://www.listafirme.ro/search.asp' --compressed -X POST -H 'User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0' -H 'Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,*/*;q=0.8' -H 'Accept-Language: en,en-US;q=0.7,en-GB;q=0.3' -H 'Accept-Encoding: gzip, deflate, br, zstd' -H 'Referer: https://www.listafirme.ro/search.asp' -H 'Content-Type: application/x-www-form-urlencoded' -H 'Origin: https://www.listafirme.ro' -H 'Alt-Used: www.listafirme.ro' -H 'Connection: keep-alive' -H 'Cookie: G_ENABLED_IDPS=google; g_state={""i_p"":1719947129694,""i_l"":1};' -H 'Upgrade-Insecure-Requests: 1' -H 'Sec-Fetch-Dest: document' -H 'Sec-Fetch-Mode: navigate' -H 'Sec-Fetch-Site: same-origin' -H 'Sec-Fetch-User: ?1' -H 'Priority: u=1' --data-raw 'searchfor=GYM+FOR+LIFE&jud=0'","['/fitness-for-life-gym-srl-39827799/', '/gym-for-life-srl-39058750/', '/fitness-for-life-sebastian-gym-srl-43222566/']"
